,% Impuesto,Atributos,Cantidad,Cantidad.1,Descripcion,Etiquetas,Foto 1,Foto 2,Foto 3,ID,ID_PRODUCTO,Nombre,Precio,Sabor,URL FOTO
267,,Sabor,1.0,,Botella x 1.750,Yogurt,No image,,,1.0,207.0,Yogurt Lacteos Superior,10500.0,Mora ,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Yogurt-garrafa-1750g-light-mora-800x800.jpg
268,,Sabor,1.0,,Botella x 1.750,Yogurt,No image,,,2.0,207.0,Yogurt Lacteos Superior,10500.0,Fresa,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Garrafa-fresa-2-800x800.jpg
269,,Sabor,1.0,,Botella x 1.750,Yogurt,No image,,,3.0,207.0,Yogurt Lacteos Superior,10500.0,Melocoton,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/Garrafa-melocoton-800x800.jpg
270,,,1.0,,Vaso Pack x 5 ,Yogurt,No image,,,1.0,208.0,Yogurt Lacteos Superior,4600.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/158122/7702298004915.jpg?v=637276772496130000
271,,,1.0,,Vaso Pack x 5 ,Yogurt,No image,,,1.0,209.0,Yogurt Lacteos Superior Con Masmelos,6700.0,,https://cdn.derematazo.com/wp-content/uploads/2019/08/Yogurt-gomas-Masmelo-Superior-pague-4-lleve-5x-130g-c-u-24026.jpg
272,,,1.0,,Bolsa Pack x 7,Yogurt,No image,,,1.0,210.0,Yogurt Lacteos Superior,5000.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/167577-750-750/7702298004939-1.jpg?v=636671030011370000
273,,,1.0,,Vaso Pack x 4,Yogurt,No image,,,1.0,211.0,Yogurt Lacteos Superior  ,6200.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/204832-750-750/7702298000818-1.jpg?v=636773705395130000
274,,,1.0,,Bolsa Pack x 6,Yogurt,No image,,,1.0,212.0,Yogurt Lacteos Superior  Chiquigurt,2800.0,,https://supermercadosprogresar.vive.expert/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK2E5SWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b4f8183c31dbda1429b45989ef2448ab40ab7ddf/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDRG9UY21WemFYcGxYMkZ1WkY5d1lXUmJDR2tDUUFGcEFrQUJld1k2QzJWNGRHVnVaRG9LZDJocGRHVTZER052Ym5abGNuUkpJZ2hxY0djR09nWkZWRG9LYzJGMlpYSjdDRG9NY1hWaGJHbDBlV2xmT2dwemRISnBjRlE2RDJKaFkydG5jbTkxYm1SYkNHa0IvMmtCLzJrQi93PT0iLCJleHAiOm51bGwsInB1ciI6InZhcmlhdGlvbiJ9fQ==--cce1b70dad3a0785ed15866f1aadf16af1f8013b/7702495466004.jpg?locale=es
275,,,1.0,,Vaso Pack x 6,Gelatina,No image,,,1.0,213.0,Gelatina Lacteos Superior ,4100.0,,https://colsubsidiogrocery.vtexassets.com/arquivos/ids/158121/7702298001105.jpg?v=637276772492330000
276,,,1.0,,Bolsa x 800 ml,Avena ,No image,,,1.0,214.0,Avena Alpina Original ,4500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/275605-750-750/7702001145102.jpg?v=637296417754900000
277,,,1.0,,Bolsa Pack x 6,Avena ,No image,,,1.0,215.0,Avena Alpina Original ,9000.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/266028-1000-1000/7702001042425.jpg?v=637230837768030000
278,,,1.0,,Bolsa Pack x 6,Avena ,No image,,,2.0,215.0,Avena Alpina Canela,9000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496776-1000-1000/7702001055494.jpg?v=637230819633870000
279,,,1.0,,Vaso x 250 gr,Avena ,No image,,,1.0,216.0,Avena Alpina Original ,2300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496825-1000-1000/7702001044504.jpg?v=637230819816700000
280,,,1.0,,Vaso x 250 gr,Avena ,No image,,,2.0,216.0,Avena Alpina Canela,2300.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3496824-750-750/7702001044542.jpg?v=637230819809500000
281,,,1.0,,Vaso x 250 gr,Avena ,No image,,,1.0,217.0,Avena Alpina Finesse,2900.0,,https://cdn.shopify.com/s/files/1/0358/7787/9941/products/2008557_2048x2048.jpg?v=1586651225
282,,Sabor,1.0,,Botella x 185 gr,Yogurt,No image,,,1.0,218.0,Yogo Yogo Alpina Fresh,1500.0,Lulo,https://images.rappi.com/products/1779051-1597961266181.png?d=500x500
283,,Sabor,1.0,,Botella x 185 gr,Yogurt,No image,,,2.0,218.0,Yogo Yogo Alpina Fresh,1500.0,Maracuya,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/7702001156962.jpg
284,,Sabor,1.0,,Botella x 150 gr,Yogurt,No image,,,1.0,219.0,Yogo yogo Alpina Premio ,2400.0,Melocoton,https://mercaldas.vteximg.com.br/arquivos/ids/183274-1000-1000/Yogurt-ALPINA-yogo-yogo-premio-melocoton-x150-g.jpg?v=636996793172170000
285,,Sabor,1.0,,Botella x 150 gr,Yogurt,No image,,,2.0,219.0,Yogo yogo Alpina Premio ,2400.0,Fresa,https://exitocol.vtexassets.com/arquivos/ids/1975151-800-auto?width=800&height=auto&aspect=true
286,,Sabor,1.0,,Botella x 150 gr,Yogurt,No image,,,3.0,219.0,Yogo yogo Alpina Premio ,2400.0,Mora,https://exitocol.vtexassets.com/arquivos/ids/1975152/Yogurt-Mora-Yogo-Premio-En-Botella-X-150-gr-376580_a.jpg?v=637259055292130000
287,,,1.0,,Caja x 1000 ml,Leche,lechealpinaentera2201.png,,,1.0,220.0,Leche Alpina Entera ,3600.0,,https://images.jumpseller.com/store/fanero/4932129/leche_alpina_entera.png?1591893359
288,,,1.0,,Caja x 1000 ml,Leche,No image,,,1.0,221.0,Leche Alpina Deslactosada,3800.0,,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2000587.jpg
289,,Sabor,1.0,,Caja x 140 gr,Alpinette,alpinettealpina2221.png,,,1.0,222.0,Alpinette Alpina ,2800.0,Melocoton,https://content-us-7.content-cms.com//1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/5846/58461c72-4030-47f7-aeb9-9239a6b073ff.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0
290,,Sabor,1.0,,Caja x 140 gr,Alpinette,No image,,,2.0,222.0,Alpinette Alpina ,2800.0,Cereza,https://content-us-7.content-cms.com//1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/623b/623b165b-df7c-434c-9476-c4f1c9e005b5.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0
291,,Sabor,1.0,,Caja x 140 gr,Alpinette,No image,,,3.0,222.0,Alpinette Alpina ,2800.0,Mora,https://www.f-webmedia.com/alpina/wp-content/uploads/2019/10/Alpinete-Mora-Anterior.png
292,,Sabor,1.0,,Caja x 140 gr,Alpinette,No image,,,4.0,222.0,Alpinette Alpina ,2800.0,Fresa,https://www.f-webmedia.com/alpina/wp-content/uploads/2019/10/Alpinete-Fresa-Anterior.png
293,,Sabor,1.0,,Pack x 4 x 45 ,Alpinito,No image,,,1.0,223.0,Alpinito Alpina ,4000.0,Melocoton ,https://mercaldas.vteximg.com.br/arquivos/ids/190599-1300-1300/Alpinito-ALPINA-sabor-melocoton-x45-g_25045.jpg?v=637268811877970000
294,,Sabor,1.0,,Pack x 4 x 45 ,Alpinito,No image,,,2.0,223.0,Alpinito Alpina ,4000.0,Fresa,https://mercaldas.vteximg.com.br/arquivos/ids/183223-1300-1300/ALPINITO-Alpina-Sabor-Fresa-4-unds-x45-g.jpg?v=636996792985230000
295,,Sabor,1.0,,Pack x 4 x 45 ,Alpinito,No image,,,3.0,223.0,Alpinito Alpina ,4000.0,Mora,https://mercaldas.vteximg.com.br/arquivos/ids/190135-1300-1300/Alpinito-ALPINA-sabor-mora-x4-unds-x45g_25047.jpg?v=637263808836100000
296,,Sabor,1.0,,Pack x 4 x 90 gr,Alpinito,No image,,,1.0,224.0,Alpinito Alpina ,6400.0,Melocoton,https://www.larecettaencasa.com/wp-content/uploads/2020/07/2004905-300x300.jpg
297,,Sabor,1.0,,Pack x 4 x 90 gr,Alpinito,alpinitoalpina2242.png,,,2.0,224.0,Alpinito Alpina ,6400.0,Fresa,https://res.cloudinary.com/riqra/image/upload/v1591035020/saas/Alpina/productos/productos%20alpina%20nuevos%202/STR_1313.png
298,,Sabor,1.0,,Pack x 4 x 90 gr,Alpinito,alpinitoalpina2243.png,,,3.0,224.0,Alpinito Alpina ,6400.0,Mora,https://res.cloudinary.com/riqra/image/upload/v1591035015/saas/Alpina/productos/productos%20alpina%20nuevos%202/STR_1309.png
299,,Sabor,1.0,,Pack x 4 x 90 gr,Alpinito,No image,,,4.0,224.0,Alpinito Alpina ,6400.0,Galleta y Frutos  R,https://cdn.derematazo.com/wp-content/uploads/2019/08/Alpinito-Max-Alpina-Frutos-Galleta-x-4und-x-90g-c-u-23978-2.jpg
300,,Sabor,1.0,,Vaso x 108 gr,Gelatina,No image,,,1.0,225.0,Gelatina Alpina Boggy Premio,1700.0,Naranja,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2007137.jpg
301,,Sabor,1.0,,Vaso x 108 gr,Gelatina,gelatinaalpinaboggypremio2252.png,,,2.0,225.0,Gelatina Alpina Boggy Premio,1700.0,Mora,https://content-us-7.content-cms.com/1285e1d2-5151-4eab-9da2-775291879cb9/dxresources/c133/c133b536-7461-4c8e-b5c6-35bb92bdce76.png?resize=600px%3A600px&crop=600%3A600%3B0%2C0
302,,Sabor,1.0,,Vaso x 108 gr,Gelatina,No image,,,3.0,225.0,Gelatina Alpina Boggy Premio,1700.0,Fresa,https://larecetta.com/pub/media/catalog/product/cache/c687aa7517cf01e65c009f6943c2b1e9/h/t/httpsstorage.googleapis.comlarecetta-ibis-images2007130.jpg
303,,Sabor,1.0,,Vaso x 108 gr,Gelatina,No image,,,1.0,226.0,Gelatina Alpina Boggy ,1200.0,Naranja,https://lamayorista.com/wp-content/uploads/2020/07/7702001116997.jpg
304,,Sabor,1.0,,Vaso x 108 gr,Gelatina,No image,,,2.0,226.0,Gelatina Alpina Boggy ,1200.0,Mora,https://lamayorista.com/wp-content/uploads/2020/07/7702001116980.jpg
305,,Sabor,1.0,,Vaso x 108 gr,Gelatina,No image,,,3.0,226.0,Gelatina Alpina Boggy ,1200.0,Fresa,https://i0.wp.com/mercaenlinea.nyc3.digitaloceanspaces.com/2019/03/gelatina_boggy_fresa.jpg?fit=600%2C600&ssl=1
306,,Sabor,1.0,,Vaso x 100 gr,Yogurt,No image,,,1.0,227.0,Yogo Yogo Alpina Cuchareable,800.0,Fresa,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3537781-1000-1000/7702001155361.jpg?v=637345058183200000
307,,Sabor,1.0,,Vaso x 100 gr,Yogurt,No image,,,2.0,227.0,Yogo Yogo Alpina Cuchareable,800.0,Melocoton,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3537780-1000-1000/7702001155378.jpg?v=637345058181470000
308,,,1.0,,Vaso x 170 gr,Yogurt,No image,,,1.0,228.0,Yogurt Alqueria Con Cereal ,2500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3505121-1000-1000/7707331402185.jpg?v=637254199156330000
309,,Sabor ,1.0,,Vaso x 150 gr,Yogurt,No image,,,1.0,229.0,Yogurt Alqueria Fortikids,1400.0,Fresa,https://cdn.derematazo.com/wp-content/uploads/2019/08/Yogurt-Alqueria-fortificado-fresa-x-150g-83819.jpg
310,,Sabor ,1.0,,Vaso x 150 gr,Yogurt,No image,,,2.0,229.0,Yogurt Alqueria Fortikids,1400.0,Melocoton,https://www.mundoalqueria.co/wp-content/uploads/2018/06/Yogurt_ninos-1.png
311,,Sabor ,1.0,,Vaso x 150 gr,Yogurt,yogurtalqueriafortikids2293.png,,,3.0,229.0,Yogurt Alqueria Fortikids,1400.0,Mora,https://m.lopido.com/images/productos/sii/F/300x300/yogurt_fortikids_mora_alqueria-142390-1591245087.png
312,,,1.0,,Vaso x 100 gr,Yogurt,No image,,,1.0,230.0,Yogurt Alqueria MyM,2200.0,,https://d50xhnwqnrbqk.cloudfront.net/images/products/large/ALQUERIA_M&M_UNIDAD.jpg
313,,,1.0,,Vaso x 100 gr,Yogurt,No image,,,2.0,231.0,Yogurt Alqueria Fortikids Trululu,2200.0,,https://web.superboom.net/web/image/product.template/21663/image
314,,,1.0,,Bolsa x 300,Congelados,No image,,,1.0,232.0,Nuggets de Pollo Calypso,5500.0,,https://supermercadocomunal.com/666-large_default/nuggets-de-pollo-calypso-300-gr.jpg
315,,,1.0,,Bolsa x 300,Congelados,No image,,,1.0,233.0,Pinchos de Pollo Calypso,5500.0,,https://supermercadocomunal.com/664-large_default/pinchos-de-pollo-calypso-300-gr.jpg
316,,,1.0,,Bolsa x 360,Congelados,No image,,,1.0,234.0,Milanesa de Pollo Calypso,6400.0,,https://supermercadocomunal.com/668-large_default/milanesa-de-pollo-calypso-360-gr.jpg
317,,,1.0,,Bolsa x 300,Congelados,No image,,,1.0,235.0,Hamburguesa de Pollo Calypso,5200.0,,https://lh3.googleusercontent.com/proxy/dTu-evzdYky0VYxx5qmsn6JXHh51fFj6UDMjA-_mZl-Or_Q9PoUzcOBFUIUFGCycCmzlLdtsrApLv4Xiry-s3fIijpP8pOBGlgOm3B6ukiqGhCL025oEtX4
318,,,1.0,,Bolsa x 500,Congelados,No image,,,1.0,236.0,Papa Mydibel,4200.0,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcTQoZylBRo_ls8YzMwj7Shz4zTb92MeHgB4LQ&usqp=CAU
319,,,1.0,,Bolsa x 1000,Congelados,No image,,,1.0,237.0,Papa Mydibel ,6500.0,,https://cdn.happyfresh.com/spree/images/attachments/481483c264d9cf7abe92c3939071bb972dc1f1c0-wide.jpg
320,,,1.0,,Bolsa x 2500,Congelados,No image,,,1.0,238.0,Papa Mydibel,14900.0,,https://encrypted-tbn0.gstatic.com/images?q=tbn%3AANd9GcQTlSvloZWjhilU4ghYMKQj8ZDUO4_wh0ykZA&usqp=CAU
321,,,1.0,,Bolsa x 300,Congelados,No image,,,1.0,239.0,Anillos de Cebola Calypso,9800.0,,https://scontent.fbog4-1.fna.fbcdn.net/v/t1.0-9/s960x960/40376854_1959011687492692_8838058142634868736_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=DGSR5Ni1R2kAX-pqX4J&_nc_ht=scontent.fbog4-1.fna&tp=7&oh=6c3d8de4f14076a078d151e9e655c937&oe=5F81FE35
322,,,1.0,,Bolsa x 500,Congelados,No image,,,1.0,240.0,Empanadas de Carne Calypso,7100.0,,https://scontent.fbog4-1.fna.fbcdn.net/v/t1.0-9/s960x960/46482926_2069288413131685_2176397522455494656_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=K0L6Kzj_w08AX___K-c&_nc_ht=scontent.fbog4-1.fna&tp=7&oh=456f96abd22b2ffb2ec45825af2f8a4d&oe=5F7FCAC8
323,,,1.0,,Bolsa x 500,Congelados,No image,,,1.0,241.0,Yuca Croqueta Calypso,3400.0,,https://image.jimcdn.com/app/cms/image/transf/none/path/s3898bcdc373d61ea/image/i92bd05547e92245e/version/1562447717/image.jpg
324,,,1.0,,Bolsa x 1000,Congelados,No image,,,1.0,242.0,Yuca Croqueta Calypso,6300.0,,https://villavoexpress.com/es/productos/yuca-en-croqueta-precocida-calypso
325,,,1.0,,Bolsa x 500,Congelados,No image,,,1.0,243.0,Costillas de Cerdo ,10000.0,,
326,,,1.0,,Bolsa x 250,Congelados,No image,,,1.0,244.0,Costillas de Cerdo ,5300.0,,
327,,,1.0,,Bolsa x 500,Congelados,No image,,,1.0,245.0,Pollo en cubos,6100.0,,
328,,,1.0,,Botella x 600,Agua,No image,,,1.0,246.0,Agua Brisa ,1500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430380-1000-1000/7702535010327.jpg?v=636958676613100000
329,,,1.0,,Botella x 600,Agua,No image,,,1.0,247.0,Agua Brisa con Gas,2200.0,,https://cdn.totalcode.com/la14/product-zoom/es/agua-brisa-con-gas-pet-x-600-ml-1.jpg
330,,,1.0,,Garrafa x 6 lt,Agua,No image,,,1.0,248.0,Agua Brisa ,5500.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/198535-1000-1000/7702535002650.jpg?v=636247709663500000
331,,,1.0,,Botella x 600,Agua,No image,,,1.0,249.0,Agua Cristal ,1500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157608-1000-1000/7702090022711-1.jpg?v=636670246786270000
332,,,1.0,,Botella x 600,Agua,No image,,,1.0,250.0,Agua Cristal con Gas,1600.0,,https://www.licoexpress.co/wp-content/uploads/2020/05/Agua-Cristal-Con-Gas-Botella-600-ml.jpg
333,,,1.0,,Botella x 1000,Agua,No image,,,1.0,251.0,Agua Cristal ,2000.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/200135-1000-1000/7702090042054.jpg?v=636262153198770000
334,,,1.0,,Bolsa x 6 lt,Agua,No image,,,1.0,252.0,Agua Cristal ,2500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157611-1000-1000/7702090006407-1.jpg?v=636670246788830000
335,,,1.0,,Garrafa x 5lt,Agua,No image,,,1.0,253.0,Agua Cristal ,4900.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/241743-1000-1000/7702090006544.jpg?v=636462711510370000
336,,,1.0,,Botellon x 18.5 lt,Agua,No image,,,1.0,254.0,Agua Cristal ,10900.0,,https://i0.wp.com/sumicorp.com/wp-content/uploads/2019/05/006044.jpg
337,,Sabor,1.0,,Botella 1.5 lt,Agua,No image,,,1.0,255.0,Aqua Postobon,3000.0,Frutos rojos,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485228-1000-1000/7702090062854.jpg?v=637179186835570000
338,,Sabor,1.0,,Botella 1.5 lt,Agua,No image,,,2.0,255.0,Aqua Postobon,3000.0,Frutos Verdes,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3485229-750-750/7702090062861.jpg?v=637179186836330000
339,,Sabor,1.0,,Botella 1.5 lt,Agua,No image,,,1.0,256.0,H2O ,3000.0,Lima limon ,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171659-1000-1000/7702090039986-20-281-29.jpg?v=636111275458230000
340,,Sabor,1.0,,Botella 1.5 lt,Agua,No image,,,2.0,256.0,H2O ,3000.0,limonata,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1448085-750-750/7702090044584-1.jpg?v=636494646993400000
341,,Sabor,1.0,,Botella  x 600,Agua,No image,,,1.0,257.0,H2O ,2600.0,Lima limon ,https://metrocolombiafood.vteximg.com.br/arquivos/ids/157617-750-750/7702090027884-1.jpg?v=636670246793800000
342,,Sabor,1.0,,Botella  x 600,Agua,No image,,,2.0,257.0,H2O ,2600.0,limonata,https://metrocolombiafood.vteximg.com.br/arquivos/ids/165275-750-750/7702090044577-1.jpg?v=636670262270770000
343,,Sabor,1.0,,Botella  x 600,Agua,No image,,,3.0,257.0,H2O ,2600.0,Maracuya,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171484-1000-1000/7702090029154-20-281-29.jpg?v=636111275115600000
344,,Sabor,1.0,,Tetra x 1000,Jugos,No image,,,1.0,258.0,Jugo Hit ,2800.0,Naranja piña,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3466738-1000-1000/7702090038088.jpg?v=637078797055330000
345,,Sabor,1.0,,Tetra x 1000,Jugos,No image,,,2.0,258.0,Jugo Hit ,2800.0,frutas tropicales,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038095.jpg
346,,Sabor,1.0,,Tetra x 1000,Jugos,No image,,,3.0,258.0,Jugo Hit ,2800.0,mora,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038064.jpg
347,,Sabor,1.0,,Tetra x 1000,Jugos,No image,,,4.0,258.0,Jugo Hit ,2800.0,mango,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702090038071.jpg
348,,Sabor,1.0,,Botella 1.5 lt ,Jugos,jugohit2591.png,,,1.0,259.0,Jugo Hit ,3500.0,Naranja piña,https://www.merkaplace.com/web/image/product.product/2607/image?unique=2dbf121
349,,Sabor,1.0,,Botella 1.5 lt ,Jugos,jugohit2592.png,,,2.0,259.0,Jugo Hit ,3500.0,frutas tropicales,https://merkaplace.com/web/image/product.product/2635/image?unique=2dbf121
350,,Sabor,1.0,,Botella 1.5 lt ,Jugos,jugohit2593.png,,,3.0,259.0,Jugo Hit ,3500.0,mora,https://merkaplace.com/web/image/product.product/2606/image?unique=2dbf121
351,,Sabor,1.0,,Botella 1.5 lt ,Jugos,jugohit2594.png,,,4.0,259.0,Jugo Hit ,3500.0,mango,https://merkaplace.com/web/image/product.product/2605/image?unique=2dbf121
352,,Sabor,1.0,,Botella x 500 ,Jugos,No image,,,1.0,260.0,Jugo Hit ,2000.0,Naranja piña,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/171621-750-750/7702090029871-20-281-29.jpg?v=636111275333130000
353,,Sabor,1.0,,Botella x 500 ,Jugos,jugohit2602.png,,,2.0,260.0,Jugo Hit ,2000.0,frutas tropicales,https://merkaplace.com/web/image/product.product/2608/image?unique=2dbf121
354,,Sabor,1.0,,Botella x 500 ,Jugos,jugohit2603.png,,,3.0,260.0,Jugo Hit ,2000.0,mora,https://merkaplace.com/web/image/product.product/2609/image?unique=2dbf121
355,,Sabor,1.0,,Botella x 500 ,Jugos,No image,,,4.0,260.0,Jugo Hit ,2000.0,mango,https://bodegaeltrebol.com/wp-content/uploads/2018/11/jugo-hit-mango.jpeg
356,,,1.0,,Botella 1.5 lt ,Jugos,jugohitrefresh2611.png,,,1.0,261.0,Jugo Hit Refresh ,2000.0,,https://tomatelavida.com.co/wp-content/uploads/2019/06/HIT-Refresh-mandarina-g-200x667.png
357,,Sabor,1.0,,Botella x 500 ,Jugos,No image,,,1.0,262.0,Jugo del Valle ,1800.0,mora ,https://megaredil.com/rails/active_storage/representations/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcHQ2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fa25d979f32d2e11b262d9ce36630fc6a9bf6c35/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDRG9UY21WemFYcGxYMkZ1WkY5d1lXUmJDR2tCeUdrQnlIc0dPZ3RsZUhSbGJtUTZDbmRvYVhSbE9neGpiMjUyWlhKMFNTSUlhbkJuQmpvR1JWUTZDbk5oZG1WeWV3ZzZESEYxWVd4cGRIbHBYem9LYzNSeWFYQlVPZzlpWVdOclozSnZkVzVrV3docEFmOXBBZjlwQWY4PSIsImV4cCI6bnVsbCwicHVyIjoidmFyaWF0aW9uIn19--02ee172f724951cb0f5a5b4731dee471858aac52/7702535027066.jpg?locale=es
358,,Sabor,1.0,,Botella x 500 ,Jugos,No image,,,2.0,262.0,Jugo del Valle ,1800.0,mango,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw6fe92eb0/images/large/161669-1-JUGO-FRUTAL-CON-PULPA-DE-FRUTA-DEL-VALLE-BOT-X-500ML-MANGO.jpg?sw=1000&sh=1000
359,,Sabor,1.0,,Botella 1 lt,Jugos,No image,,,1.0,263.0,Jugo del Valle ,3000.0,mora ,https://mercaldas.vteximg.com.br/arquivos/ids/197422-1000-1000/Refresco-DEL-VALLE-frutal-mora-botella-x1000-ml_118437.jpg?v=637346865760130000
360,,Sabor,1.0,,Botella 1 lt,Jugos,No image,,,2.0,263.0,Jugo del Valle ,3000.0,mango,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535023303.jpg
361,,Sabor,1.0,,Botella 1.5 lt ,Jugos,No image,,,1.0,264.0,Jugo del Valle ,2500.0,frutas citricas,https://www.cruzverde.com.co/dw/image/v2/BDPM_PRD/on/demandware.static/-/Sites-masterCatalog_Colombia/default/dw732f5ebc/images/large/165423-1-BEBIDA-CON-JUGO-DEL-VALLE-BOT-X-1.5LT-FRESH-FRUTAS-CITRICAS.jpg?sw=1000&sh=1000
362,,Sabor,1.0,,Botella 1.5 lt ,Jugos,No image,,,2.0,264.0,Jugo del Valle ,2500.0,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430357-1000-1000/7702535020371.jpg?v=636958676595500000
363,,Sabor,1.0,,Botella 2.5 lt ,Jugos,No image,,,1.0,265.0,Jugo del Valle ,3800.0,frutas citricas,https://www.eurosupermercados.com/eurosupermercado2020//contenidos/images/ecommerce_productos/7702535022078.jpg
364,,Sabor,1.0,,Botella 2.5 lt ,Jugos,No image,,,2.0,265.0,Jugo del Valle ,3800.0,mandarina,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/3430361-1000-1000/7702535015537.jpg?v=636958676598500000
365,,Sabor,1.0,,Botella x 900,Jugos,No image,,,1.0,266.0,Jugo Nectar California,4500.0,Mango,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206635-1000-1000/7702617021449-20-1.jpg?v=636287519057470000
366,,Sabor,1.0,,Botella x 900,Jugos,No image,,,2.0,266.0,Jugo Nectar California,4500.0,pera,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/189052-1000-1000/7702617021432.jpg?v=636156135380170000
367,,Sabor,1.0,,Botella x 900,Jugos,No image,,,3.0,266.0,Jugo Nectar California,4500.0,manzana,https://exitocol.vtexassets.com/arquivos/ids/651063/Nectar-Manzana-900-ml-37130_a.jpg?v=637027003248470000
368,,Sabor,1.0,,Botella x 900,Jugos,No image,,,4.0,266.0,Jugo Nectar California,4500.0,durazno,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/199774-750-750/7702617021418.jpg?v=636258709773030000
369,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,1.0,267.0,Jugo Nectar California,4500.0,Mango,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169426-1000-1000/7702617022415-1.jpg?v=636674235632500000
370,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,2.0,267.0,Jugo Nectar California,4500.0,pera,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/206622-1000-1000/7702617022347-1.jpg?v=636287519040270000
371,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,3.0,267.0,Jugo Nectar California,4500.0,manzana,https://admin.megatiendas.co/backend/admin/backend/web/archivosDelCliente/items/images/Bebidas-Jugos-y-refrescos-Nectar-California-Manzana-x-1-L-978220200612224805.jpg
372,,Sabor,1.0,,Caja x 1 lt,Jugos,No image,,,4.0,267.0,Jugo Nectar California,4500.0,durazno,https://metrocolombiafood.vteximg.com.br/arquivos/ids/169425-1000-1000/7702617022316-1.jpg?v=636674235631700000
373,,,1.0,,Pack x 6 ,Jugos,No image,,,1.0,268.0,Jugo Nectar California Tetra,7500.0,,https://metrocolombiafood.vteximg.com.br/arquivos/ids/164342-1000-1000/7702617071352-1.jpg?v=636670260788130000
374,,,1.0,,Pack x 6 ,Jugos,No image,,,1.0,269.0,Jugo Nectar California Botella,9800.0,,https://jumbocolombiafood.vteximg.com.br/arquivos/ids/1537017-1000-1000/7702617487399-1.jpg?v=636494777209270000
